srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
59.166.0.5,40976,9,53,0,0,0.001086,146,178,31,29,0,0,1,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421949656,1421949656,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,4,2,2,4,1,1,1,0
59.166.0.7,56194,2,24107,1,1,0.056996,2766,27384,31,29,7,16,0,379535.4063,3760123.5,44,46,255,255,2196136216,52849716,63,595,0,0,75.576974,73.836822,1421933571,1421933571,1.318046,1.253022,0.000737,0.000599,0.000138,0,0,0,0,0,8,7,2,3,1,1,1,0
59.166.0.0,29819,5,53,0,0,0.00097,130,162,31,29,0,0,0,536082.5,668041.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421955452,1421955452,0.002,0.004,0.0,0.0,0.0,0,0,0,0,0,19,11,1,1,1,1,1,0
59.166.0.6,35038,11,5190,1,1,0.006643,4908,2344,31,29,9,6,0,5737167.0,2706006.25,34,24,255,255,3712264124,3712583442,144,98,0,0,13.213461,0.36573,1421942947,1421942947,0.201303,0.256261,0.000805,0.00061,0.000195,0,0,0,0,0,3,5,1,3,1,1,1,0
10.40.170.2,0,27,0,3,3,0.0,46,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,1421952795,1421952795,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,2,2,2,2,2,2,2,0
59.166.0.3,22825,2,5190,1,1,2.188386,1920,4312,31,29,6,6,0,6700.829102,15108.85254,22,24,255,255,2447265029,302259370,87,180,0,0,6576.301445,6285.357122,1421943493,1421943495,104.191336,95.114738,0.000893,0.000736,0.000157,0,0,0,0,0,1,8,6,3,1,1,1,0
59.166.0.7,17575,4,25,1,1,0.255647,37590,3276,31,29,18,8,6,1153715.875,99981.61719,52,40,255,255,787168759,2933641397,723,82,0,0,711.868083,24.869566,1421941367,1421941368,5.005941,6.540615,0.000741,0.000558,0.000183,0,0,0,0,0,1,1,2,2,1,1,1,0
59.166.0.8,44718,8,143,1,1,0.031915,7816,16782,31,29,30,32,0,1943161.375,4173335.25,122,126,255,255,929930218,3076354592,64,133,0,0,16.422184,14.347212,1421935952,1421935952,0.262983,0.2512,0.000636,0.000511,0.000125,0,0,0,0,0,3,4,1,2,1,1,1,0
59.166.0.9,48074,9,53,0,0,0.001097,146,178,31,29,0,0,1,532361.0,649042.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421948105,1421948105,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,6,2,3,5,3,1,1,0
59.166.0.7,12694,11,43956,1,1,0.097267,320,1876,31,29,1,2,2,21960.17188,135050.9375,6,8,255,255,1600564267,1885053909,53,235,0,0,1360.977004,33.523063,1421930621,1421930621,19.3868,13.821714,0.000673,0.000508,0.000165,0,0,0,0,0,3,3,3,5,1,1,2,0
59.166.0.3,52104,3,24950,1,1,0.10703,4550,71834,31,29,7,33,0,335756.3438,5302214.5,78,80,255,255,4220870778,4221138591,58,898,0,0,81.42179,80.292094,1421936076,1421936076,1.385883,1.34038,0.001258,0.001134,0.000124,0,0,0,0,0,4,9,2,2,1,1,1,0
59.166.0.5,44300,8,42950,1,1,0.00496,4544,2456,31,29,7,7,0,6922580.5,3741935.5,18,18,255,255,922557341,3071077615,252,136,0,0,13.562674,0.353851,1421939811,1421939811,0.274824,0.259765,0.00073,0.00054,0.00019,0,0,0,0,0,10,6,4,7,1,1,3,0
59.166.0.1,61420,2,53,0,0,0.001045,132,164,31,29,0,0,1,505263.125,627751.1875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421935571,1421935571,0.01,0.003,0.0,0.0,0.0,0,0,0,0,0,2,2,8,9,1,1,1,0
59.166.0.3,40627,5,53,0,0,0.00106,146,178,31,29,0,0,0,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421933345,1421933345,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,6,9,4,3,2,1,1,0
59.166.0.3,51493,6,26565,1,1,0.103872,3806,50974,31,29,7,26,0,288585.9375,3866451.0,64,66,255,255,131493588,2330115580,59,772,0,0,92.823189,88.253246,1421952709,1421952709,1.643175,1.588677,0.000769,0.000602,0.000167,0,0,0,0,0,11,5,5,2,1,1,1,0
59.166.0.4,17615,4,25,1,1,1.396905,37462,3276,31,29,18,8,6,210419.4688,18297.59375,52,40,255,255,1160101526,1197733000,720,82,0,0,2038.355966,64.71291,1421948029,1421948030,27.383137,35.80382,0.000702,0.000552,0.00015,0,0,0,0,0,1,1,1,1,1,1,1,0
59.166.0.4,2142,9,25,1,1,1.080129,37252,3380,31,29,18,8,6,270604.7188,24441.52539,52,42,255,255,3942023707,4098275337,716,80,0,0,1518.927217,47.179664,1421945260,1421945261,21.152176,26.332049,0.000648,0.000513,0.000135,0,0,0,0,0,1,1,9,6,3,3,3,0
59.166.0.8,20317,4,62553,1,1,0.026543,3614,45750,31,29,7,24,0,1071167.5,13559281.0,60,60,255,255,1877166433,1899074965,60,763,0,0,25.276734,24.180604,1421950672,1421950672,0.444254,0.441864,0.00083,0.000469,0.000361,0,0,0,0,0,11,4,4,8,1,1,2,0
59.166.0.2,33422,8,53,0,0,0.001031,146,178,31,29,0,0,0,566440.3125,690591.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945329,1421945329,0.007,0.007,0.0,0.0,0.0,0,0,0,0,0,9,5,3,9,2,1,1,0
59.166.0.5,30395,1,38590,1,1,0.02496,3614,50036,31,29,7,24,0,1139102.5,15778526.0,60,62,255,255,3155159447,1010091320,60,807,0,0,22.236997,21.768063,1421929352,1421929352,0.417847,0.399459,0.000731,0.000583,0.000148,0,0,0,0,0,5,8,3,3,1,1,2,0
175.45.176.1,0,24,0,4,3,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930729,1421930729,0.003,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,4,4,4,4,4,1
59.166.0.9,34141,9,53,0,0,0.001053,146,178,31,29,0,0,1,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421944931,1421944931,0.011,0.01,0.0,0.0,0.0,0,0,0,0,0,9,6,5,8,3,3,3,0
59.166.0.9,54908,11,53,0,0,0.001015,132,164,31,29,0,0,1,520197.0313,646305.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421929989,1421929989,0.01,0.009,0.0,0.0,0.0,0,0,0,0,0,3,5,2,9,2,1,1,0
59.166.0.3,2020,8,5190,1,1,0.020314,1064,2260,31,29,4,4,0,384365.4375,815988.9375,12,12,255,255,443499662,451306986,89,188,0,0,132.84622,1.220253,1421930168,1421930168,1.814,0.651455,0.013344,0.013137,0.000207,0,0,0,0,0,13,9,7,4,1,1,1,0
59.166.0.3,21978,9,20778,1,1,0.371941,5016,3080,31,29,7,7,0,104038.0078,64053.16797,28,30,255,255,690344082,693612836,179,103,0,0,823.283595,21.442926,1421942609,1421942610,13.763333,12.807138,0.000665,0.000529,0.000136,0,0,0,0,0,10,7,2,3,1,1,1,0
59.166.0.3,10047,5,8766,1,1,0.370579,4240,3080,31,29,7,7,0,88272.67188,64288.58594,28,30,255,255,3270025612,1138352294,151,103,0,0,712.305138,17.517488,1421943179,1421943179,13.712629,12.759207,0.000744,0.000559,0.000185,0,0,0,0,0,4,10,1,2,1,1,1,0
59.166.0.1,10210,8,42196,0,0,0.001701,536,304,31,29,0,0,0,1890652.5,1072310.375,4,4,0,0,0,0,134,76,0,0,0.625082,0.260937,1421949488,1421949488,0.447,0.19,0.0,0.0,0.0,0,0,0,0,0,3,4,2,5,1,1,1,0
175.45.176.1,1043,14,53,0,3,7e-06,114,0,254,0,0,0,1,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931386,1421931386,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,3,3,3,3,3,1
59.166.0.4,31090,6,26556,0,0,0.002757,536,304,31,29,0,0,0,1166485.25,661588.6875,4,4,0,0,0,0,134,76,0,0,1.088474,0.773104,1421930259,1421930259,0.776667,0.553667,0.0,0.0,0.0,0,0,0,0,0,6,11,8,4,1,1,4,0
59.166.0.7,47984,9,53,0,0,0.001034,132,164,31,29,0,0,1,510638.3125,634429.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421929660,1421929660,0.012,0.007,0.0,0.0,0.0,0,0,0,0,0,3,3,6,4,2,2,2,0
59.166.0.9,45539,1,53,0,0,0.00101,146,178,31,29,0,0,1,578217.8125,704950.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421944410,1421944410,0.011,0.003,0.0,0.0,0.0,0,0,0,0,0,3,2,3,2,1,1,2,0
175.45.176.1,0,24,0,6,3,1e-05,200,0,254,0,0,0,0,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930693,1421930693,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,2,2,2,2,2,1
59.166.0.6,38915,11,42957,1,1,0.02499,2870,24004,31,29,7,16,0,898919.5625,7517567.0,46,46,255,255,2871729664,728992089,62,522,0,0,36.418026,0.978494,1421935344,1421935344,0.5482,0.5442,0.000965,0.000495,0.00047,0,0,0,0,0,10,7,5,5,1,1,2,0
59.166.0.5,64285,4,111,0,0,0.004803,568,304,31,29,0,0,0,709556.5,379762.6563,4,4,0,0,0,0,142,76,0,0,1.774368,1.525937,1421953469,1421953469,1.262667,1.084,0.0,0.0,0.0,0,0,0,0,0,8,8,4,8,1,1,3,0
59.166.0.4,6239,11,22,1,1,0.005787,3624,5578,31,29,7,7,4,4843960.5,7415241.0,30,26,255,255,3334605803,3334919091,121,215,0,0,11.431024,12.114183,1421949479,1421949479,0.199552,0.20292,0.00072,0.000583,0.000137,0,0,0,0,0,2,1,2,1,1,1,1,0
59.166.0.3,23655,0,25326,0,0,0.001725,544,304,31,29,0,0,0,1892173.875,1057391.375,4,4,0,0,0,0,136,76,0,0,0.63781,0.285437,1421953016,1421953016,0.455,0.206333,0.0,0.0,0.0,0,0,0,0,0,10,10,4,7,1,1,3,0
59.166.0.0,29376,5,56434,1,1,0.016641,2542,21006,31,29,7,14,0,1191755.25,9858061.0,40,42,255,255,3403441770,1258397035,64,500,0,0,28.798307,26.669905,1421933902,1421933902,0.417974,0.389463,0.000795,0.000638,0.000157,0,0,0,0,0,2,7,4,2,1,1,1,0
59.166.0.7,42395,3,80,1,1,1.0141,1684,10168,31,29,3,5,3,12338.03418,75763.73438,14,18,255,255,2054624133,4205644338,120,565,1,3924,8766.594791,7675.600808,1421943002,1421943003,77.980231,59.623294,0.000641,0.000503,0.000138,0,0,1,0,0,2,3,1,4,1,1,1,0
59.166.0.7,3551,8,29297,1,1,0.053071,4222,61786,31,29,7,30,0,627687.4375,9187993.0,72,74,255,255,1720318030,3870213481,59,835,0,0,48.283782,47.188905,1421945342,1421945342,0.742746,0.718863,0.000721,0.000583,0.000138,0,0,0,0,0,11,2,2,3,2,2,2,0
59.166.0.2,62960,4,53,0,0,0.00111,130,162,31,29,0,0,1,468468.5,583783.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421942904,1421942904,0.011,0.007,0.0,0.0,0.0,0,0,0,0,0,4,3,2,9,3,1,2,0
59.166.0.5,45550,1,6422,1,1,0.007363,4056,2456,31,29,7,7,0,4162433.75,2520711.75,18,18,255,255,2418579562,2417492892,225,136,0,0,20.754284,0.515401,1421931370,1421931370,0.411,0.400471,0.000713,0.000551,0.000162,0,0,0,0,0,6,6,7,5,1,1,4,0
175.45.176.3,27752,16,25,1,1,0.926708,66837,1912,62,252,31,8,6,568507.0,15875.55078,68,26,255,255,1430021677,1292192585,983,74,0,0,1083.781344,41.055605,1421929420,1421929421,13.831463,36.773359,0.052614,0.00639,0.046224,0,1,0,0,0,1,1,1,1,1,1,1,1
59.166.0.2,24803,4,53,0,0,0.001124,146,178,31,29,0,0,1,519572.9688,633452.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421947463,1421947463,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,2,2,3,3,1,1,1,0
59.166.0.4,45290,4,53,0,0,0.001077,146,178,31,29,0,0,1,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421929574,1421929574,0.002,0.011,0.0,0.0,0.0,0,0,0,0,0,3,3,4,4,2,2,2,0
59.166.0.3,8596,1,6022,1,1,0.017013,2958,32586,31,29,7,18,0,1362252.375,15016752.0,48,50,255,255,575771929,576120741,62,652,0,0,20.14471,19.348095,1421944893,1421944893,0.354128,0.333653,0.000808,0.000653,0.000155,0,0,0,0,0,14,17,11,12,4,4,8,0
59.166.0.7,10834,3,80,1,1,1.08401,1580,10168,31,29,3,5,3,10693.62793,70877.57813,12,18,255,255,1954456481,1986092486,132,565,1,3924,9547.007677,7688.158286,1421929830,1421929831,98.513361,63.732938,0.00068,0.000546,0.000134,0,0,1,0,0,1,4,3,1,1,1,1,0
59.166.0.9,29516,6,53,0,0,0.001036,146,178,31,29,0,0,1,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421938675,1421938675,0.011,0.005,0.0,0.0,0.0,0,0,0,0,0,2,4,1,6,1,1,1,0
59.166.0.3,53548,9,30724,1,1,0.379392,320,1940,31,29,1,2,2,5630.060547,35804.65625,6,8,255,255,495122355,2884794991,53,243,0,0,5350.600318,132.205641,1421944750,1421944750,75.8084,54.124,0.000643,0.00052,0.000123,0,0,0,0,0,1,3,2,4,1,1,2,0
59.166.0.4,40179,11,10570,1,1,0.009087,2230,12896,31,29,7,11,0,1906019.625,11038186.0,34,36,255,255,3431017164,1297803559,66,358,0,0,0.0,15.125032,1421931182,1421931182,0.265636,0.244314,0.000702,0.000533,0.000169,0,0,0,0,0,7,5,2,4,1,1,2,0
59.166.0.3,28132,8,80,1,1,0.03811,1032,824,31,29,2,2,3,189556.5469,155759.6406,8,10,255,255,611116707,2760103518,129,82,1,83,303.214861,7.996323,1421948798,1421948798,5.392428,3.900333,0.00319,0.003004,0.000186,0,0,1,0,0,1,1,2,3,1,1,1,0
59.166.0.4,20741,3,53,0,0,0.001046,146,178,31,29,0,0,1,558317.375,680688.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421939073,1421939073,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,4,3,2,4,2,2,2,0
59.166.0.6,4223,6,6881,1,1,12.713007,25264,1094788,31,29,38,390,0,15862.80859,688122.3125,450,858,255,255,3158969029,3195878597,56,1276,0,0,11592.33657,8364.742417,1421953168,1421953181,28.313383,14.833673,0.000695,0.000539,0.000156,0,0,0,0,0,5,7,4,2,2,1,2,0
59.166.0.2,16631,11,6881,1,1,29.051281,27758,1165954,31,29,41,415,0,7628.716797,320723.625,496,914,255,255,696957882,729665525,56,1276,0,0,20909.2719,15358.7936,1421945151,1421945180,58.688803,31.81903,0.000634,0.000506,0.000128,0,0,0,0,0,7,6,6,6,6,6,6,0
175.45.176.1,47439,14,53,0,3,1.1e-05,114,0,254,0,0,0,1,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932305,1421932305,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,17,17,7,7,7,4,7,1
59.166.0.6,28324,1,23211,1,1,0.642279,8928,320,31,29,4,1,0,103269.7578,3325.657471,14,6,255,255,2508384633,3030350705,638,53,0,0,4044.042396,162.742922,1421934435,1421934435,49.406075,128.333203,0.000626,0.000492,0.000134,0,0,0,0,0,10,13,4,3,1,1,3,0
59.166.0.6,7974,8,25,1,1,0.02962,37354,3380,31,29,18,8,6,9894936.0,891289.6875,52,42,255,255,2791446673,642868789,718,80,0,0,34.658559,1.522967,1421928715,1421928715,0.573961,0.710878,0.000603,0.00047,0.000133,0,0,0,0,0,1,1,2,2,1,1,2,0
59.166.0.7,64796,0,33927,1,1,0.049064,4222,61786,31,29,7,30,0,678949.9375,9938366.0,72,74,255,255,1032701391,1032997154,59,835,0,0,39.761249,39.048809,1421945316,1421945316,0.686113,0.664699,0.000658,0.000531,0.000127,0,0,0,0,0,8,16,4,8,4,4,4,0
59.166.0.5,37584,5,80,1,1,1.096862,1580,10168,31,29,3,5,3,10568.33106,70047.10156,12,18,255,255,3695556745,3696616979,132,565,1,3924,9572.146255,7707.509187,1421939837,1421939838,99.680364,64.491175,0.000661,0.000508,0.000153,0,0,1,0,0,2,3,1,1,1,1,1,0
59.166.0.5,11584,9,80,1,1,0.004001,1060,824,31,29,2,2,3,1855536.125,1483629.125,8,10,255,255,1215080105,3361493376,133,82,1,83,33.168871,0.703339,1421942005,1421942005,0.520286,0.387889,0.000652,0.000505,0.000147,0,0,1,0,0,3,2,5,13,2,1,1,0
59.166.0.0,62910,9,80,1,1,1.159463,1684,10168,31,29,3,5,0,10791.20215,66265.15625,14,18,255,255,1772798905,3946255771,120,565,0,0,8835.215574,7735.765947,1421934393,1421934394,89.160233,68.170824,0.000665,0.000554,0.000111,0,0,0,0,0,8,6,2,1,1,1,1,0
175.45.176.3,41481,14,1723,1,1,1.12144,2516,354,254,252,2,1,0,16157.7959,2211.442383,10,8,255,255,3283276456,644022040,252,44,0,0,6359.835258,257.872344,1421933285,1421933286,124.604444,140.702859,0.241732,0.13574,0.105992,0,1,0,0,0,6,5,1,1,1,1,1,0
59.166.0.8,40739,3,53,0,0,0.001054,146,178,31,29,0,0,1,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945979,1421945979,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,2,5,2,7,1,1,1,0
59.166.0.4,23919,11,21855,1,1,0.014948,2766,27392,31,29,7,16,0,1447150.125,14341450.0,44,46,255,255,2097960713,2106063822,63,595,0,0,0.0,18.363719,1421953034,1421953034,0.339953,0.320378,0.000658,0.000528,0.00013,0,0,0,0,0,10,7,3,5,1,1,1,0
59.166.0.8,38543,4,44765,1,1,0.012533,2438,20576,31,29,7,13,0,1515359.5,12805873.0,38,40,255,255,488121434,2654636361,64,514,0,0,0.0,18.543979,1421952520,1421952520,0.33725,0.308718,0.000872,0.00049,0.000382,0,0,0,0,0,7,8,2,1,1,1,1,0
59.166.0.7,34855,11,6881,1,1,0.808584,11376,454306,31,29,18,163,0,111978.4766,4482483.0,196,364,255,255,281128635,2435338718,58,1248,0,0,1197.716002,877.45283,1421941685,1421941686,4.14481,2.226193,0.000638,0.000471,0.000167,0,0,0,0,0,4,4,2,3,2,1,2,0
59.166.0.4,55065,11,53,0,0,0.001015,146,178,31,29,0,0,1,575369.4375,701477.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421931362,1421931362,0.011,0.003,0.0,0.0,0.0,0,0,0,0,0,5,3,4,9,2,1,2,0
175.45.176.1,1043,14,53,0,3,5e-06,114,0,254,0,0,0,1,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932153,1421932153,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,18,18,7,7,7,3,7,1
59.166.0.8,47800,8,5190,1,1,0.059204,1168,2468,31,29,4,4,0,146611.7188,312681.5625,14,16,255,255,2516351440,367096506,83,154,0,0,313.167736,8.158383,1421930883,1421930883,4.527846,3.905733,0.000745,0.000608,0.000137,0,0,0,0,0,9,4,2,1,1,1,1,0
59.166.0.6,26498,4,111,0,0,0.004891,568,320,31,29,0,0,0,696790.0,392557.75,4,4,0,0,0,0,142,80,0,0,1.771539,1.566006,1421941907,1421941907,1.261667,1.115333,0.0,0.0,0.0,0,0,0,0,0,9,7,4,3,1,1,3,0
59.166.0.9,54774,5,60797,1,1,0.018521,2974,33550,31,29,7,18,0,1258247.375,14201825.0,48,50,255,255,3808224196,3814589154,62,671,0,0,0.0,21.387414,1421932936,1421932936,0.386511,0.366694,0.000702,0.000549,0.000153,0,0,0,0,0,8,6,1,3,1,1,1,0
59.166.0.1,25165,11,8885,1,1,0.471313,320,1934,31,29,1,2,2,4532.02002,28736.74219,6,8,255,255,1995267326,643487177,53,242,0,0,6649.552914,164.375094,1421949163,1421949163,94.1994,67.249141,0.000732,0.000561,0.000171,0,0,0,0,0,2,6,4,3,1,1,1,0
59.166.0.7,60780,8,58806,1,1,0.025476,2646,23604,31,29,7,15,0,811116.375,7243837.5,42,44,255,255,1625414494,3820738872,63,536,0,0,42.662241,39.68059,1421944268,1421944268,0.613463,0.580372,0.000649,0.000515,0.000134,0,0,0,0,0,12,8,2,4,1,1,1,0
59.166.0.0,39686,0,8729,1,1,0.005287,3984,2456,31,29,7,7,0,5693966.5,3510497.5,18,18,255,255,3354436005,3353331064,221,136,0,0,14.308072,0.361548,1421933200,1421933200,0.293588,0.280765,0.000638,0.000485,0.000153,0,0,0,0,0,9,11,6,4,1,1,4,0
59.166.0.7,22875,9,39180,1,1,0.048703,8928,424,31,29,4,1,0,1361887.375,60940.80469,14,8,255,255,2001753053,13867872,638,53,0,0,401.87139,16.398258,1421933070,1421933070,3.746385,6.859143,0.000669,0.000526,0.000143,0,0,0,0,0,11,9,3,3,1,1,2,0
59.166.0.4,50115,9,53,0,0,0.00099,146,178,31,29,0,0,1,589899.0,719191.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421951329,1421951329,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,4,4,4,4,2,2,2,0
149.171.126.18,1043,12,53,0,3,1e-06,264,0,60,0,0,0,1,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421932005,1421932005,0.001,0.0,0.0,0.0,0.0,0,0,0,0,0,6,6,6,6,6,3,6,0
59.166.0.4,40560,4,80,1,1,1.004816,1580,10168,31,29,3,5,3,11536.43945,76463.75,12,18,255,255,369503331,2520107568,132,565,1,3924,9530.384918,7675.133648,1421945708,1421945709,91.314453,59.076705,0.000642,0.000507,0.000135,0,0,1,0,0,1,1,1,5,1,1,1,0
59.166.0.4,52890,1,80,1,1,0.005906,1060,824,31,29,2,2,3,1257026.75,1005079.625,8,10,255,255,1158610014,3306662882,133,82,1,83,40.140296,1.115952,1421942778,1421942778,0.796571,0.537333,0.001195,0.001063,0.000132,0,0,1,0,0,1,3,3,3,1,1,1,0
59.166.0.7,18159,5,80,1,1,1.135007,1580,10168,31,29,3,5,3,10213.15234,67692.97656,12,18,255,255,3293528237,3294539074,132,565,1,3924,10477.03348,8438.944834,1421948695,1421948696,103.150909,66.734057,0.00068,0.000523,0.000157,0,0,1,0,0,1,1,3,1,1,1,1,0
59.166.0.6,49907,8,6881,1,1,0.533605,12830,548216,31,29,21,197,0,191497.4688,8200298.5,222,438,255,255,1112476050,3266068090,58,1252,0,0,550.784963,390.556451,1421954020,1421954021,2.413068,1.219941,0.000593,0.00047,0.000123,0,0,0,0,0,8,6,3,5,3,1,3,0
59.166.0.5,3195,9,80,1,1,1.005856,1580,10168,31,29,3,5,0,11524.51172,76384.6875,12,18,255,255,1327662580,1328737366,132,565,0,0,9529.658195,7676.080976,1421932721,1421932722,91.409638,59.137238,0.000652,0.000518,0.000134,0,0,0,0,0,12,5,2,4,2,1,1,0
59.166.0.7,63312,11,80,1,1,1.009925,1684,10168,31,29,3,5,0,12389.03906,76076.9375,14,18,255,255,2001356116,4151987967,120,565,0,0,8764.495441,7676.841426,1421932983,1421932984,77.65869,59.376941,0.000645,0.000513,0.000132,0,0,0,0,0,13,2,1,5,1,1,1,0
59.166.0.0,27409,11,53,0,0,0.001024,146,178,31,29,0,0,1,570312.5,695312.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421929458,1421929458,0.011,0.011,0.0,0.0,0.0,0,0,0,0,0,4,4,3,8,1,1,1,0
59.166.0.2,12453,9,53,0,0,0.00103,146,178,31,29,0,0,1,566990.25,691262.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421930963,1421930963,0.011,0.005,0.0,0.0,0.0,0,0,0,0,0,4,4,2,2,1,1,1,0
59.166.0.7,43791,1,7446,1,1,0.008946,2230,15228,31,29,7,11,0,1936060.875,13239437.0,34,36,255,255,1500285875,3645977463,66,423,0,0,16.304728,14.816779,1421936580,1421936580,0.261545,0.238543,0.000713,0.000586,0.000127,0,0,0,0,0,8,5,2,2,1,1,1,0
59.166.0.6,32183,9,53,0,3,0.0,73,0,32,0,0,0,1,0.0,0.0,1,0,0,0,0,0,73,0,0,0,0.0,0.0,1421942590,1421942590,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,3,4,2,1,1,1,0
59.166.0.8,37735,3,53,0,0,0.0011,146,178,31,29,0,0,1,530909.125,647272.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421939994,1421939994,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,3,2,1,1,2,0
59.166.0.0,56655,9,51574,1,1,0.018966,2438,16260,31,29,7,12,0,1001370.875,6668353.5,38,36,255,255,2242110704,2243007495,64,452,0,0,0.0,0.989464,1421942540,1421942540,0.503865,0.526486,0.000659,0.000537,0.000122,0,0,0,0,0,12,5,3,8,1,1,2,0
59.166.0.9,13577,9,53,0,0,0.001014,132,164,31,29,0,0,1,520710.0313,646942.75,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421951200,1421951200,0.01,0.011,0.0,0.0,0.0,0,0,0,0,0,6,1,3,7,3,1,2,0
59.166.0.0,58933,0,53,0,0,0.001059,130,162,31,29,0,0,1,491029.25,611898.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421929780,1421929780,0.011,0.003,0.0,0.0,0.0,0,0,0,0,0,1,3,1,4,1,1,1,0
59.166.0.1,45101,0,53,0,0,0.001073,146,178,31,29,0,0,1,544268.375,663560.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421952536,1421952536,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,4,4,3,2,1,1,1,0
59.166.0.5,37104,5,80,1,1,1.01092,1580,10168,31,29,3,5,3,11466.78223,76002.05469,12,18,255,255,3474044640,3479291134,132,565,1,3924,9540.437252,7684.501787,1421946619,1421946620,91.870543,59.433939,0.000657,0.000515,0.000142,0,0,1,0,0,1,1,1,3,1,1,1,0
59.166.0.9,22171,4,5190,1,1,0.106124,1244,2574,31,29,4,4,0,87972.5625,183257.3281,16,18,255,255,3753492560,1604230753,78,143,0,0,368.740039,8.872914,1421945034,1421945034,7.051466,6.204706,0.000792,0.000633,0.000159,0,0,0,0,0,4,17,19,4,4,4,4,0
59.166.0.8,51648,3,80,1,1,1.235453,1684,10168,31,29,3,5,0,10127.45898,62189.33594,14,18,255,255,3163615103,3174914546,120,565,0,0,8894.509652,7809.822315,1421934485,1421934486,95.009,72.635176,0.000789,0.00065,0.000139,0,0,0,0,0,15,6,4,3,1,1,2,0
59.166.0.6,10802,2,8808,1,1,0.035203,3182,39582,31,29,7,20,0,709257.75,8828566.0,52,54,255,255,299049924,329127293,61,733,0,0,39.847691,39.877226,1421937401,1421937401,0.683569,0.655151,0.0006,0.000476,0.000124,0,0,0,0,0,3,10,3,4,1,1,2,0
