pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
189785,1528081328.45745,2,2,0,1,1,54952,4,80,5,676,1,3,1528081351.54966,188308,23.092213,0.004291,0.007431,0.017162,0.0,0.017162,4,1,616,60,0.173219,0.129914,0.0,67120,67120,492,492,492,492,0.21304,0.21304,100,100,0.216523,0.21304,290,290,0,DoS,TCP
289228,1528081356.47456,2,2,0,1,0,55585,5,80,5,770,1,3,1528081389.67452,25598,33.199959,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.120482,0.120482,0.0,53900,53900,350,350,530,530,0.150574,0.150574,70,70,0.150603,0.165991,350,350,0,DoS,TCP
662213,1528084922.23988,0,1,1,3,0,30037,5,80,9,540,0,4,1528084948.81935,44936,26.579473,1.327881,1.328559,7.967289,0.0,2.737775,9,0,540,0,0.300984,0.300984,0.0,54000,54000,900,900,900,900,0.338558,0.338558,100,100,0.338607,0.338558,900,900,0,DoS,UDP
337890,1528081357.73554,2,2,0,1,0,3645,5,80,5,770,1,3,1528081393.07569,74260,35.340149,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.113186,0.113186,0.0,77000,77000,500,500,500,500,0.141482,0.141482,100,100,0.141482,0.141482,500,500,0,DoS,TCP
765419,1528084924.36119,0,1,1,3,3,39562,2,80,11,660,0,4,1528084949.56684,148142,25.205645,4.554051,0.11248,18.216204,4.459141,4.735818,11,0,660,0,0.396737,0.396737,0.0,13860,13860,231,231,1021,1021,0.43641,0.43641,21,21,0.43641,0.401693,231,231,0,DoS,UDP
631828,1528084921.84776,0,1,1,3,0,17415,5,80,10,600,0,4,1528084951.15607,14551,29.308306,1.758361,1.244373,10.550167,0.0,2.722105,10,0,600,0,0.30708,0.30708,0.0,60000,60000,1000,1000,1000,1000,0.341191,0.341191,100,100,0.3412,0.341191,1000,1000,0,DoS,UDP
471829,1528081361.26582,2,2,0,1,2,53478,3,80,4,616,1,3,1528081384.81436,208200,23.548534,1.507593,2.132058,4.522779,0.0,4.522779,4,0,616,0,0.127396,0.127396,0.0,62500,62500,415,415,415,415,0.17619,0.17619,100,100,0.169862,0.17619,340,340,0,DoS,TCP
567110,1528081397.77896,2,2,0,1,2,48271,3,80,6,736,2,1,1528081456.89955,41328,59.120586,0.064269,0.064857,0.257075,0.0,0.140866,4,2,616,120,0.084573,0.050744,0.057618,64600,64600,450,450,450,450,0.0760422,0.0760422,100,100,0.101487,0.0760422,179,179,0,DoS,TCP
285856,1528081356.37211,2,2,0,1,0,54400,5,80,5,770,1,3,1528081389.39495,22226,33.022842,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.121128,0.121128,0.0,77000,77000,500,500,500,500,0.151398,0.151398,100,100,0.15141,0.151398,500,500,0,DoS,TCP
977966,1528084952.30129,0,1,1,3,1,31814,4,80,8,480,0,4,1528084977.31722,98532,25.015936,3.568094,0.013683,14.272375,3.554647,3.590625,8,0,480,0,0.279822,0.279822,0.0,48000,48000,800,800,800,800,0.319796,0.319796,100,100,0.319796,0.319796,800,800,0,DoS,UDP
989587,1528084952.44507,0,1,1,3,1,34603,4,80,8,480,0,4,1528084977.45433,110153,25.009251,3.56824,0.021552,14.27296,3.547468,3.603473,8,0,480,0,0.279896,0.279896,0.0,6720,6720,112,112,1058,1058,0.319882,0.319882,14,14,0.319882,0.393029,112,112,0,DoS,UDP
889766,1528084951.48437,0,1,1,3,0,33640,5,80,12,720,0,4,1528084978.66506,10332,27.180695,2.383181,0.455915,14.299088,1.364168,2.601995,12,0,720,0,0.404699,0.404699,0.0,72000,72000,1200,1200,1200,1200,0.441552,0.441552,100,100,0.44149,0.441552,1200,1200,0,DoS,UDP
193260,1528081328.72455,0,1,0,1,3,33838,2,80,3,274,2,1,1528081328.87121,191783,0.146664,0.146664,0.0,0.146664,0.146664,0.146664,2,1,214,60,13.636612,6.818306,0.0,12330,12330,135,135,407,407,22.6345,22.6345,45,45,20.4549,0.318546,135,135,0,DoS,TCP
831517,1528084926.65027,0,1,1,3,3,61459,2,80,11,660,0,4,1528084950.56079,214240,23.910515,4.305698,0.497018,17.222794,3.460703,4.729879,11,0,660,0,0.418226,0.418226,0.0,59400,59400,990,990,1060,1060,0.460049,0.460049,90,90,0.460049,0.444154,990,990,0,DoS,UDP
551821,1528081396.63526,2,2,0,1,0,16466,5,80,5,770,1,3,1528081454.99423,26039,58.358967,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.068541,0.068541,0.0,77000,77000,500,500,500,500,0.0856767,0.0856767,100,100,0.0856766,0.0856767,500,500,0,DoS,TCP
855685,1528084928.25405,0,1,1,3,2,51906,3,80,6,360,0,4,1528084950.331,238408,22.076946,2.1064,2.107321,8.425599,0.0,4.300917,6,0,360,0,0.226481,0.226481,0.0,21600,21600,360,360,640,640,0.27184,0.27184,60,60,0.271777,0.287237,360,360,0,DoS,UDP
155990,1528081326.33018,2,2,0,1,0,57142,5,80,4,616,1,3,1528081351.01319,154513,24.683008,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.121541,0.121541,0.0,32648,32648,212,212,433,433,0.162055,0.162055,53,53,0.162055,0.176708,212,212,0,DoS,TCP
720256,1528084923.2254,0,1,1,3,0,42873,5,80,10,600,0,4,1528084949.2816,102979,26.056196,2.560323,1.576492,12.801618,0.0,4.980878,10,0,600,0,0.345407,0.345407,0.0,33600,33600,560,560,1088,1088,0.383786,0.383786,56,56,0.383786,0.403782,560,560,0,DoS,UDP
897060,1528084951.56518,0,1,1,3,1,3564,4,80,9,540,0,4,1528084980.10126,17626,28.536072,2.865954,1.432992,14.329771,0.0,3.588493,9,0,540,0,0.280347,0.280347,0.0,54000,54000,900,900,900,900,0.3154,0.3154,100,100,0.31539,0.3154,900,900,0,DoS,UDP
805890,1528084925.66876,0,1,1,3,3,52819,2,80,11,660,0,4,1528084950.12285,188613,24.454094,4.41704,0.302621,17.668161,3.919693,4.727249,11,0,660,0,0.408929,0.408929,0.0,11220,11220,187,187,934,934,0.449822,0.449822,17,17,0.449822,0.377371,187,187,0,DoS,UDP
112218,1528081324.11369,2,2,0,1,0,45885,5,80,5,770,1,3,1528081355.60469,110741,31.490995,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.12702,0.12702,0.0,50820,50820,330,330,534,534,0.158775,0.158775,66,66,0.158776,0.179338,330,330,0,DoS,TCP
512881,1528081378.34653,0,1,0,1,3,17374,2,80,3,274,2,1,1528081378.5217,249254,0.175174,0.175174,0.0,0.175174,0.175174,0.175174,2,1,214,60,11.417219,5.70861,0.0,27400,27400,300,300,300,300,17.5979,17.5979,100,100,17.1258,17.5979,300,300,0,DoS,TCP
707690,1528084922.97198,0,1,1,3,3,20086,2,80,12,720,0,4,1528084951.20658,90413,28.23461,3.289023,1.784305,16.445118,0.0,4.70525,12,0,720,0,0.389593,0.389593,0.0,72000,72000,1200,1200,1200,1200,0.42504,0.42504,100,100,0.42501,0.42504,1200,1200,0,DoS,UDP
244884,1528081338.45514,0,1,0,1,3,54988,2,80,3,274,2,1,1528081338.65876,243407,0.203622,0.203622,0.0,0.203622,0.203622,0.203622,2,1,214,60,9.822122,4.911061,0.0,27400,27400,300,300,300,300,15.2896,15.2896,100,100,14.7332,15.2896,300,300,0,DoS,TCP
993177,1528084952.49289,0,1,1,3,2,23349,3,80,7,420,0,4,1528084978.50113,113743,26.008238,3.086509,1.782221,12.346037,0.0,4.147845,7,0,420,0,0.230696,0.230696,0.0,42000,42000,700,700,700,700,0.269145,0.269145,100,100,0.269145,0.269145,700,700,0,DoS,UDP
144130,1528081325.68386,1,5,0,1,3,23901,2,80,6,548,2,1,1528081353.00477,142653,27.32091,0.121508,0.019853,0.243017,0.101656,0.141361,4,2,428,120,0.18301,0.109806,0.036792,51512,51512,564,564,588,588,0.219539,0.219539,94,94,0.219612,0.21623,564,564,0,DoS,TCP
838808,1528084926.99213,0,1,1,3,1,54441,4,80,7,420,0,4,1528084950.2509,221531,23.258762,2.7358,1.58136,10.943201,0.0,3.772204,7,0,420,0,0.257967,0.257967,0.0,4200,4200,70,70,610,610,0.30094,0.30094,10,10,0.300962,0.267309,70,70,0,DoS,UDP
841345,1528084927.17086,0,1,1,3,1,55114,4,80,7,420,0,4,1528084950.31777,224068,23.146917,2.733621,1.580751,10.934484,0.0,3.789646,7,0,420,0,0.259214,0.259214,0.0,42000,42000,700,700,700,700,0.302416,0.302416,100,100,0.302416,0.302416,700,700,0,DoS,UDP
513320,1528081378.56432,0,1,0,1,3,17758,2,80,3,274,2,1,1528081378.74282,249693,0.178495,0.178495,0.0,0.178495,0.178495,0.178495,2,1,214,60,11.204795,5.602397,0.0,27400,27400,300,300,300,300,16.3789,16.3789,100,100,16.8072,16.3789,300,300,0,DoS,TCP
376897,1528081358.58114,2,2,0,1,1,7684,4,80,7,890,2,1,1528081384.48245,113267,25.90132,0.041953,0.051807,0.209763,0.0,0.115359,5,2,770,120,0.231648,0.154432,0.05558,17800,17800,140,140,583,583,0.270256,0.270256,20,20,0.270256,0.180597,140,140,0,DoS,TCP
780299,1528084924.81706,0,1,1,3,1,41339,4,80,7,420,0,4,1528084949.27707,163022,24.460007,2.706151,1.562527,10.824605,0.0,3.635683,7,0,420,0,0.245298,0.245298,0.0,42000,42000,700,700,700,700,0.286181,0.286181,100,100,0.286181,0.286181,700,700,0,DoS,UDP
17634,1528081321.7819,2,2,0,1,1,4502,4,80,6,830,1,3,1528081353.05117,16157,31.26927,0.006499,0.012998,0.032496,0.0,0.032496,5,1,770,60,0.159901,0.127921,0.0,69330,69330,474,474,526,526,0.17424,0.17424,87,87,0.191882,0.168324,474,474,0,DoS,TCP
301208,1528081356.84789,2,2,0,1,2,856,3,80,7,890,2,1,1528081386.35831,37578,29.51042,1.197778,2.042216,4.791112,0.0,4.734775,5,2,770,120,0.203318,0.135805,0.042389,80730,80730,570,570,577,577,0.195444,0.195444,99,99,0.237204,0.196215,360,360,0,DoS,TCP
708755,1528084922.9953,0,1,1,3,3,20383,2,80,12,720,0,4,1528084951.21121,91478,28.21591,3.284594,1.78272,16.422972,0.0,4.700403,12,0,720,0,0.389851,0.389851,0.0,46080,46080,768,768,948,948,0.42529,0.42529,64,64,0.425292,0.34987,768,768,0,DoS,UDP
209094,1528081330.29178,2,2,0,1,1,61146,4,80,5,676,2,1,1528081352.20178,207617,21.910004,0.007988,0.013835,0.03195,0.0,0.03195,4,1,616,60,0.182565,0.136924,0.0,67900,67900,505,505,505,505,0.230488,0.230488,100,100,0.228206,0.230488,293,293,0,DoS,TCP
690608,1528084922.65687,0,1,1,3,3,14226,2,80,12,720,0,4,1528084951.08573,73331,28.428858,3.300094,1.782561,16.500469,0.0,4.703995,12,0,720,0,0.386931,0.386931,0.0,70560,70560,1176,1176,1194,1194,0.422088,0.422088,98,98,0.422106,0.420592,1176,1176,0,DoS,UDP
700781,1528084922.84177,0,1,1,3,3,17763,2,80,12,720,0,4,1528084951.15693,83504,28.315166,3.294907,1.784176,16.474535,0.0,4.705686,12,0,720,0,0.388484,0.388484,0.0,72000,72000,1200,1200,1200,1200,0.423833,0.423833,100,100,0.423801,0.423833,1200,1200,0,DoS,UDP
729533,1528084923.43002,0,1,1,3,3,27370,2,80,11,660,0,4,1528084949.15942,112256,25.729395,4.635128,0.149068,18.540512,4.447897,4.834876,11,0,660,0,0.388661,0.388661,0.0,66000,66000,1100,1100,1100,1100,0.427495,0.427495,100,100,0.427527,0.427495,1100,1100,0,DoS,UDP
153000,1528081326.15288,2,2,0,1,1,45035,4,80,6,736,2,1,1528081350.57556,151523,24.422684,0.013262,0.013278,0.053049,0.0,0.027427,4,2,616,120,0.204728,0.122966,0.040992,1472,1472,12,12,404,404,0.245673,0.245673,2,2,0.245673,0.16304,12,12,0,DoS,TCP
389955,1528081358.85237,2,2,0,1,1,14601,4,80,7,890,2,1,1528081386.49211,126325,27.639736,0.082863,0.10184,0.414316,0.0,0.220571,5,2,770,120,0.217079,0.144719,0.055056,83300,83300,605,605,605,605,0.218869,0.218869,100,100,0.253259,0.218869,200,200,0,DoS,TCP
450010,1528081360.48274,2,2,0,1,2,46913,3,80,5,770,1,3,1528081384.02707,186381,23.544329,3.018684,2.135449,9.056053,0.0,4.604635,5,0,770,0,0.169892,0.169892,0.0,79880,79880,548,548,548,548,0.232691,0.232691,100,100,0.212365,0.232691,260,260,0,DoS,TCP
573045,1528081398.22604,2,2,0,1,1,60813,4,80,6,736,2,1,1528081454.75654,47263,56.530495,0.024632,0.024854,0.098529,0.0,0.053944,4,2,616,120,0.088448,0.053111,0.017706,68680,68680,518,518,518,518,0.0916883,0.0916883,100,100,0.106137,0.0916883,363,363,0,DoS,TCP
460338,1528081360.78781,1,5,0,1,3,43312,2,80,6,548,2,1,1528081389.04541,196709,28.257601,0.119479,0.005091,0.238958,0.114388,0.12457,4,2,428,120,0.176944,0.106166,0.035533,35620,35620,390,390,626,626,0.21218,0.21218,65,65,0.212332,0.212356,390,390,0,DoS,TCP
394584,1528081358.97101,2,2,0,1,0,21593,5,80,5,770,1,3,1528081381.3736,130955,22.402588,1.024665,1.774771,4.098658,0.0,4.098658,5,0,770,0,0.178551,0.178551,0.0,27190,27190,179,179,603,603,0.228249,0.228249,35,35,0.223189,0.230958,165,165,0,DoS,TCP
907534,1528084951.6318,0,1,1,3,3,35382,2,80,13,780,0,4,1528084978.49441,28100,26.862606,3.59297,1.79652,17.964851,0.0,4.500835,13,0,780,0,0.446718,0.446718,0.0,42120,42120,702,702,1116,1116,0.483989,0.483989,54,54,0.483944,0.40388,702,702,0,DoS,UDP
429277,1528081359.95689,1,5,0,1,3,41417,2,80,6,548,2,1,1528081388.45553,165648,28.498646,0.139122,0.021502,0.278244,0.11762,0.160624,4,2,428,120,0.175447,0.105268,0.035089,54800,54800,600,600,600,600,0.210548,0.210548,100,100,0.210536,0.210548,600,600,0,DoS,TCP
295287,1528081356.6545,2,2,0,1,2,64611,3,80,5,770,1,3,1528081386.0708,31657,29.416304,1.164181,2.016421,4.656726,0.0,4.656726,5,0,770,0,0.135979,0.135979,0.0,43310,43310,291,291,561,561,0.179754,0.179754,55,55,0.169974,0.191949,205,205,0,DoS,TCP
907721,1528084951.63257,0,1,1,3,1,9617,4,80,9,540,0,4,1528084980.17338,28287,28.540817,2.864452,1.432232,14.322258,0.0,3.587269,9,0,540,0,0.2803,0.2803,0.0,54000,54000,900,900,900,900,0.315353,0.315353,100,100,0.315338,0.315353,900,900,0,DoS,UDP
532102,1528081395.15587,2,2,0,1,2,38844,3,80,5,676,2,1,1528081453.90886,6320,58.752991,0.027904,0.048331,0.111616,0.0,0.111616,4,1,616,60,0.068082,0.051061,0.0,63564,63564,439,439,445,445,0.0754486,0.0754486,99,99,0.0851021,0.0757485,215,215,0,DoS,TCP
929706,1528084951.82078,0,1,1,3,1,18947,4,80,8,480,0,4,1528084976.85227,50272,25.031487,3.57689,0.0041,14.307558,3.573112,3.583798,8,0,480,0,0.279648,0.279648,0.0,48000,48000,800,800,800,800,0.31956,0.31956,100,100,0.319597,0.31956,800,800,0,DoS,UDP
863052,1528084928.8965,0,1,1,3,2,55512,3,80,6,360,0,4,1528084950.63698,245775,21.740482,2.102296,2.103238,8.409185,0.0,4.293602,6,0,360,0,0.229986,0.229986,0.0,18720,18720,312,312,648,648,0.275839,0.275839,52,52,0.275983,0.294449,312,312,0,DoS,UDP
125355,1528081324.71818,1,5,0,1,3,20073,2,80,6,548,2,1,1528081351.58433,123878,26.86615,0.085079,0.020397,0.170158,0.064682,0.105476,4,2,428,120,0.186108,0.111665,0.037222,38908,38908,426,426,544,544,0.223174,0.223174,71,71,0.223329,0.200382,426,426,0,DoS,TCP
421819,1528081359.77863,2,2,0,1,1,27877,4,80,6,830,1,3,1528081389.62092,158190,29.842287,0.075747,0.151494,0.378734,0.0,0.378734,5,1,770,60,0.167547,0.134038,0.0,85040,85040,634,634,634,634,0.212202,0.212202,100,100,0.201057,0.212202,256,256,0,DoS,TCP
281975,1528081356.25718,2,2,0,1,2,60946,3,80,5,770,1,3,1528081385.67074,18345,29.413561,1.151979,1.995286,4.607916,0.0,4.607916,5,0,770,0,0.135992,0.135992,0.0,20260,20260,134,134,504,504,0.175164,0.175164,26,26,0.16999,0.157854,110,110,0,DoS,TCP
160776,1528081326.6041,1,5,0,1,3,27220,2,80,6,548,2,1,1528081354.44895,159299,27.844852,0.129486,0.029697,0.258972,0.099789,0.159183,4,2,428,120,0.179566,0.10774,0.035913,46032,46032,504,504,568,568,0.2154,0.2154,84,84,0.21548,0.205174,504,504,0,DoS,TCP
341706,1528081357.79079,2,2,0,1,0,6133,5,80,5,770,1,3,1528081393.72579,78076,35.935005,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.111312,0.111312,0.0,53900,53900,350,350,514,514,0.139106,0.139106,70,70,0.13914,0.147527,350,350,0,DoS,TCP
209374,1528081330.31661,0,1,0,1,3,37863,2,80,3,274,2,1,1528081330.42109,207897,0.104481,0.104481,0.0,0.104481,0.104481,0.104481,2,1,214,60,19.142237,9.571118,0.0,27400,27400,300,300,300,300,30.4823,30.4823,100,100,28.7134,30.4823,300,300,0,DoS,TCP
912728,1528084951.67183,0,1,1,3,1,12128,4,80,9,540,0,4,1528084980.21537,33294,28.543537,2.863895,1.431954,14.319477,0.0,3.58647,9,0,540,0,0.280274,0.280274,0.0,54000,54000,900,900,900,900,0.315329,0.315329,100,100,0.315308,0.315329,900,900,0,DoS,UDP
628420,1528084921.76938,0,1,1,3,0,14007,5,80,10,600,0,4,1528084951.12602,11143,29.35664,1.75828,1.244256,10.549681,0.0,2.717969,10,0,600,0,0.306575,0.306575,0.0,60000,60000,1000,1000,1000,1000,0.340636,0.340636,100,100,0.340638,0.340636,1000,1000,0,DoS,UDP
376827,1528081358.57043,2,2,0,1,2,28196,3,80,5,770,1,3,1528081392.44744,113197,33.877014,1.180701,2.045035,4.722805,0.0,4.722805,5,0,770,0,0.118074,0.118074,0.0,64180,64180,443,443,583,583,0.163459,0.163459,80,80,0.147593,0.180597,311,311,0,DoS,TCP
504410,1528081374.46862,0,1,0,1,3,8857,2,80,3,274,2,1,1528081374.63976,240783,0.171137,0.171137,0.0,0.171137,0.171137,0.171137,2,1,214,60,11.686543,5.843272,0.0,27400,27400,300,300,300,300,17.5518,17.5518,100,100,17.5298,17.5518,300,300,0,DoS,TCP
676788,1528084922.43897,0,1,1,3,2,8290,3,80,5,300,0,4,1528084947.84392,59511,25.404947,2.727257,1.928604,8.18177,0.0,4.119552,5,0,300,0,0.15745,0.15745,0.0,6600,6600,110,110,1046,1046,0.196797,0.196797,22,22,0.196812,0.375234,110,110,0,DoS,UDP
218968,1528081331.47393,0,1,0,1,3,41518,2,80,3,274,2,1,1528081331.66608,217491,0.192156,0.192156,0.0,0.192156,0.192156,0.192156,2,1,214,60,10.40821,5.204105,0.0,20550,20550,225,225,357,357,16.4431,16.4431,75,75,15.6123,0.675859,225,225,0,DoS,TCP
157165,1528081326.3898,1,5,0,1,3,26527,2,80,6,548,2,1,1528081354.15551,155688,27.765715,0.137911,0.029467,0.275821,0.108443,0.167378,4,2,428,120,0.180078,0.108047,0.036234,46580,46580,510,510,600,600,0.216245,0.216245,85,85,0.216094,0.220387,510,510,0,DoS,TCP
612122,1528081401.09866,2,2,0,1,0,31323,5,80,5,770,1,3,1528081456.81169,86341,55.713036,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.071796,0.071796,0.0,20020,20020,130,130,400,400,0.0897484,0.0897484,26,26,0.0897456,0.0963037,130,130,0,DoS,TCP
328948,1528081357.52813,2,2,0,1,0,687,5,80,5,770,1,3,1528081392.33395,65318,34.80582,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.114923,0.114923,0.0,77000,77000,500,500,500,500,0.143654,0.143654,100,100,0.143654,0.143654,500,500,0,DoS,TCP
628350,1528084921.76782,0,1,1,3,0,13937,5,80,10,600,0,4,1528084951.12454,11073,29.356718,1.75878,1.24464,10.552678,0.0,2.719462,10,0,600,0,0.306574,0.306574,0.0,60000,60000,1000,1000,1000,1000,0.340638,0.340638,100,100,0.340638,0.340638,1000,1000,0,DoS,UDP
616167,1528081401.45085,2,2,0,1,1,5720,4,80,4,616,1,3,1528081458.08587,90386,56.635017,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.052971,0.052971,0.0,67480,67480,498,498,498,498,0.0879148,0.0879148,100,100,0.0706277,0.0879148,226,226,0,DoS,TCP
744087,1528084923.77756,0,1,1,3,1,33301,4,80,7,420,0,4,1528084948.81555,126810,25.037992,2.688542,1.552266,10.754167,0.0,3.60085,7,0,420,0,0.239636,0.239636,0.0,42000,42000,700,700,700,700,0.279575,0.279575,100,100,0.279575,0.279575,700,700,0,DoS,UDP
362247,1528081358.22754,2,2,0,1,2,24066,3,80,6,830,2,1,1528081391.51991,98617,33.373074,1.205245,2.041221,4.820979,0.0,4.740283,5,1,770,60,0.149821,0.120148,0.0,63300,63300,444,444,584,584,0.170979,0.170979,78,78,0.179786,0.186345,168,168,0,DoS,TCP
662144,1528084922.23554,0,1,1,3,1,15233,4,80,7,420,0,4,1528084948.15953,44867,25.92399,2.719835,1.571263,10.879341,0.0,3.715474,7,0,420,0,0.231446,0.231446,0.0,36120,36120,602,602,728,728,0.27002,0.27002,86,86,0.27002,0.27983,602,602,0,DoS,UDP
930998,1528084951.83086,0,1,1,3,2,4043,3,80,6,360,0,4,1528084972.41185,51564,20.580986,4.123891,0.030665,12.371674,4.083481,4.157654,6,0,360,0,0.242943,0.242943,0.0,14040,14040,234,234,1027,1027,0.291531,0.291531,39,39,0.291531,0.420687,234,234,0,DoS,UDP
366937,1528081358.37976,2,2,0,1,1,2316,4,80,7,890,2,1,1528081382.77087,103307,24.391108,0.008172,0.010059,0.040862,0.0,0.022016,5,2,770,120,0.245991,0.163994,0.055747,71520,71520,534,534,614,614,0.260633,0.260633,84,84,0.28699,0.255144,320,320,0,DoS,TCP
220972,1528081331.73914,2,2,0,1,2,57848,3,80,3,462,1,3,1528081349.8896,219495,18.150461,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.11019,0.11019,0.0,43890,43890,285,285,300,300,0.165285,0.165285,95,95,0.165285,0.173908,285,285,0,DoS,TCP
477747,1528081362.61146,1,5,0,1,3,47789,2,80,6,548,2,1,1528081390.50947,214118,27.898018,0.14123,0.011537,0.28246,0.129693,0.152767,4,2,428,120,0.179224,0.107535,0.035845,54800,54800,600,600,600,600,0.215006,0.215006,100,100,0.215069,0.215006,600,600,0,DoS,TCP
692096,1528084922.68265,0,1,1,3,2,11886,3,80,5,300,0,4,1528084947.95645,74819,25.273802,2.749732,1.944362,8.249197,0.0,4.131007,5,0,300,0,0.158267,0.158267,0.0,30000,30000,500,500,500,500,0.197833,0.197833,100,100,0.197833,0.197833,500,500,0,DoS,UDP
226157,1528081332.59693,0,1,0,1,3,43678,2,80,3,274,2,1,1528081332.78753,224680,0.190604,0.190604,0.0,0.190604,0.190604,0.190604,2,1,214,60,10.492959,5.24648,0.0,27400,27400,300,300,300,300,15.745,15.745,100,100,15.7394,15.745,300,300,0,DoS,TCP
761986,1528084924.262,0,1,1,3,3,38241,2,80,11,660,0,4,1528084949.51681,144709,25.25481,4.561086,0.106241,18.244343,4.460606,4.73416,11,0,660,0,0.395964,0.395964,0.0,23100,23100,385,385,1035,1035,0.435561,0.435561,35,35,0.435561,0.406906,385,385,0,DoS,UDP
630266,1528084921.81713,0,1,1,3,0,15853,5,80,10,600,0,4,1528084951.14143,12989,29.324297,1.758718,1.244611,10.552308,0.0,2.720787,10,0,600,0,0.306913,0.306913,0.0,60000,60000,1000,1000,1000,1000,0.341008,0.341008,100,100,0.341014,0.341008,1000,1000,0,DoS,UDP
680219,1528084922.48922,0,1,1,3,3,10941,2,80,12,720,0,4,1528084951.02862,62942,28.539404,3.308518,1.7838,16.542591,0.0,4.708628,12,0,720,0,0.385432,0.385432,0.0,24480,24480,408,408,738,738,0.420471,0.420471,34,34,0.420471,0.27896,408,408,0,DoS,UDP
665628,1528084922.28742,0,1,1,3,1,16029,4,80,7,420,0,4,1528084948.17682,48351,25.8894,2.718093,1.570152,10.872372,0.0,3.708089,7,0,420,0,0.231755,0.231755,0.0,17640,17640,294,294,816,816,0.27038,0.27038,42,42,0.270381,0.31059,294,294,0,DoS,UDP
770916,1528084924.52382,0,1,1,3,0,53984,5,80,10,600,0,4,1528084949.91516,153639,25.391338,3.076946,0.923198,15.384727,2.558976,4.92104,10,0,600,0,0.354452,0.354452,0.0,24000,24000,400,400,820,820,0.393835,0.393835,40,40,0.393835,0.328947,400,400,0,DoS,UDP
36488,1528081322.02935,2,2,0,1,1,13944,4,80,6,830,2,1,1528081353.43005,35011,31.400698,0.043864,0.087728,0.21932,0.0,0.21932,5,1,770,60,0.159232,0.127386,0.0,18260,18260,132,132,444,444,0.191079,0.191079,22,22,0.191079,0.139341,132,132,0,DoS,TCP
191476,1528081328.57864,2,2,0,1,0,730,5,80,4,616,1,3,1528081351.98479,189999,23.406149,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.128171,0.128171,0.0,54824,54824,356,356,389,389,0.170895,0.170895,89,89,0.170895,0.186583,356,356,0,DoS,TCP
399385,1528081359.09806,2,2,0,1,2,33739,3,80,6,830,2,1,1528081393.80506,135756,34.706997,1.187512,2.024343,4.750048,0.0,4.69355,5,1,770,60,0.144063,0.115251,0.0,82940,82940,599,599,599,599,0.172437,0.172437,100,100,0.172876,0.172437,449,449,0,DoS,TCP
486233,1528081366.31028,1,5,0,1,3,56187,2,80,6,548,2,1,1528081393.34382,222606,27.033543,0.154283,0.024589,0.308566,0.129694,0.178872,4,2,428,120,0.184955,0.110973,0.036991,54800,54800,600,600,600,600,0.221873,0.221873,100,100,0.221946,0.221873,600,600,0,DoS,TCP
157088,1528081326.38972,1,5,0,1,3,26492,2,80,6,548,2,1,1528081354.11415,155611,27.724428,0.137724,0.029261,0.275448,0.108463,0.166985,4,2,428,120,0.180346,0.108208,0.036288,19180,19180,210,210,470,470,0.216416,0.216416,35,35,0.216416,0.172938,210,210,0,DoS,TCP
809943,1528084925.82008,3,6,1,3,1,47752,4,80,7,420,0,4,1528084949.73932,192666,23.919237,2.742823,1.58522,10.971292,0.0,3.775093,7,0,420,0,0.250844,0.250844,0.0,36120,36120,602,602,756,756,0.29265,0.29265,86,86,0.292651,0.315214,602,602,0,DoS,UDP
403120,1528081359.21199,2,2,0,1,0,23637,5,80,5,770,1,3,1528081381.62783,139491,22.415846,1.025653,1.776483,4.102612,0.0,4.102612,5,0,770,0,0.178445,0.178445,0.0,27720,27720,180,180,577,577,0.223057,0.223057,36,36,0.223056,0.21834,180,180,0,DoS,TCP
696596,1528084922.76522,0,1,1,3,0,37623,5,80,9,540,0,4,1528084949.05694,79319,26.291718,1.322507,1.323524,7.935043,0.0,2.746483,9,0,540,0,0.304278,0.304278,0.0,54000,54000,900,900,900,900,0.342316,0.342316,100,100,0.342313,0.342316,900,900,0,DoS,UDP
